time	cp
2	0.00118
4	-3.61016E-4
6	-0.00185
8	-0.00194
10	-0.00134
12	-0.00132
14	-0.00317
16	-0.00318
18	-9.94839E-4
20	7.05615E-4
22	0.00227
24	0.00392
26	0.00378
28	0.00374
30	0.00477
32	0.00501
34	0.00493
36	0.00582
38	0.00595
40	0.00699
42	0.00679
44	0.0061
46	0.00645
48	0.00589
50	0.00372
52	0.00311
54	0.00146
56	0.00164
58	8.0324E-4
60	8.58694E-4
62	4.87148E-4
64	2.96021E-5
66	-0.02934
68	-0.37751
70	-1.12489
72	-1.81262
74	-2.29215
76	-2.62766
78	-2.89571
80	-3.13481
82	-3.38663
84	-3.63428
86	-3.62121
88	-3.01644
90	-2.17928
92	-1.35964
94	-0.62406
96	0.00217
98	0.51068
100	0.91037
102	1.2165
104	1.4428
106	1.6024
108	1.70791
110	1.76997
112	1.79799
114	1.79741
116	1.77443
118	1.73407
120	1.68077
122	1.62012
124	1.55385
126	1.48372
128	1.4144
130	1.34531
132	1.27698
134	1.20776
136	1.14013
138	1.07346
140	1.00934
142	0.95049
144	0.89667
146	0.84821
148	0.80378
150	0.76256
152	0.72463
154	0.69134
156	0.66197
158	0.63395
160	0.6052
162	0.57938
164	0.55653
166	0.53329
168	0.51022
170	0.48718
172	0.46637
174	0.44743
176	0.42851
178	0.41142
180	0.394
182	0.37657
184	0.36
186	0.3441
188	0.32881
190	0.31422
192	0.30151
194	0.28885
196	0.27734
198	0.26774
200	0.25868
202	0.24967
204	0.23806
206	0.22589
208	0.21479
210	0.20625
212	0.19892
214	0.19195
216	0.18453
218	0.17726
220	0.16934
222	0.16163
224	0.1554
226	0.14902
228	0.14349
230	0.13774
232	0.13091
234	0.12518
236	0.11951
238	0.11469
240	0.11027
242	0.10532
244	0.10139
246	0.09729
248	0.09292
250	0.08734
252	0.08374
254	0.07954
256	0.0754
258	0.07371
260	0.07113
262	0.06753
264	0.06446
266	0.06123
268	0.05927
270	0.05787
272	0.05556
274	0.05313
276	0.04992
278	0.04724
280	0.04524
282	0.04258
284	0.04008
286	0.0377
288	0.03632
290	0.03512
292	0.03292
294	0.03164
296	0.03148
298	0.03064
300	0.02889
302	0.02788
304	0.0266
306	0.02536
308	0.02426
310	0.02258
312	0.02126
314	0.02115
316	0.02089
318	0.02022
320	0.01951
322	0.0178
324	0.01608
326	0.01547
328	0.01511
330	0.01416
332	0.01301
334	0.01188
336	0.01086
338	0.01105
340	0.00988
342	0.0093
344	0.00883
346	0.00924
348	0.01001
350	0.01065
352	0.01064
354	0.00898
356	0.00762
358	0.00731
360	0.00671
362	0.00584
364	0.00459
366	0.00371
368	0.00384
370	0.00458
372	0.00518
374	0.00523
376	0.00584
378	0.00542
380	0.00252
382	7.80762E-4
384	5.37875E-4
386	8.63988E-4
388	0.00129
390	-9.07872E-5
392	-1.40675E-4
394	-2.55562E-4
396	4.25551E-4
398	0.00151
400	0.00135
402	0.00142
404	0.00225
406	0.00267
408	0.0018
410	-0.03896
412	-0.472
414	-1.38656
416	-2.32933
418	-3.15634
420	-3.86258
422	-4.49442
424	-5.06647
426	-5.6062
428	-6.09596
430	-6.28658
432	-5.80844
434	-5.01135
436	-4.17277
438	-3.37783
440	-2.65795
442	-2.0247
444	-1.4803
446	-1.01964
448	-0.63764
450	-0.32474
452	-0.07221
454	0.1283
456	0.28386
458	0.4022
460	0.48852
462	0.54756
464	0.58458
466	0.60484
468	0.61296
470	0.61049
472	0.60108
474	0.5884
476	0.57267
478	0.55417
480	0.53566
482	0.51602
484	0.49626
486	0.47775
488	0.46007
490	0.44311
492	0.42566
494	0.40968
496	0.39454
498	0.38011
500	0.36704
502	0.35289
504	0.34065
506	0.32821
508	0.31634
510	0.3054
512	0.29541
514	0.28465
516	0.27533
518	0.26474
520	0.2552
522	0.24567
524	0.23654
526	0.22782
528	0.22007
530	0.2135
532	0.2057
534	0.198
536	0.1908
538	0.18346
540	0.17673
542	0.17031
544	0.16418
546	0.15832
548	0.15295
550	0.14646
552	0.14063
554	0.13542
556	0.12988
558	0.12425
560	0.11856
562	0.11295
564	0.10879
566	0.10464
568	0.10064
570	0.09669
572	0.09361
574	0.08993
576	0.08581
578	0.0827
580	0.08063
582	0.07801
584	0.07525
586	0.07144
588	0.06922
590	0.06583
592	0.06305
594	0.06096
596	0.05815
598	0.05527
600	0.0535
602	0.05195
604	0.05043
606	0.04848
608	0.04601
610	0.04398
612	0.04114
614	0.03946
616	0.0387
618	0.03832
620	0.03767
622	0.03675
624	0.03555
626	0.03348
628	0.03207
630	0.03126
632	0.02884
634	0.0263
636	0.02511
638	0.02452
640	0.02386
642	0.02269
644	0.02095
646	0.01989
648	0.02029
650	0.02016
652	0.01977
654	0.0191
656	0.01885
658	0.01789
660	0.01714
662	0.0161
664	0.01428
666	0.01349
668	0.01384
670	0.01312
672	0.01167
674	0.01013
676	0.01012
678	0.01033
680	0.00909
682	0.00831
684	0.00836
686	0.00773
688	0.00783
690	0.00742
692	0.00699
694	0.00687
696	0.00726
698	0.00733
700	0.00633
702	0.00572
704	0.00537
706	0.00429
708	0.00423
710	0.00553
712	0.00596
714	0.00446
716	0.00387
718	0.0027
720	6.40534E-4
722	-1.943E-4
724	3.67865E-4
726	9.1303E-4
728	4.24196E-4
730	-1.44639E-4
732	-6.14734E-5
734	-2.27308E-4
736	-3.36143E-4
738	-4.20196E-4
740	6.89847E-5
742	9.43165E-4
744	0.00131
746	8.67526E-4
748	7.24706E-4
750	-5.93113E-4
752	-3.74933E-4
754	-0.04209
756	-0.50014
758	-1.48323
760	-2.58243
762	-3.63234
764	-4.57411
766	-5.43729
768	-6.21681
770	-6.92978
772	-7.55086
774	-7.84992
776	-7.45815
778	-6.70807
780	-5.87977
782	-5.06831
784	-4.31117
786	-3.62465
788	-3.01457
790	-2.48185
792	-2.0209
794	-1.62906
796	-1.29956
798	-1.02441
800	-0.79811
802	-0.61322
804	-0.46424
806	-0.34455
808	-0.24964
810	-0.17315
812	-0.11563
814	-0.07212
816	-0.03761
818	-0.01017
820	0.01024
822	0.02578
824	0.03759
826	0.04737
828	0.05401
830	0.05938
832	0.06328
834	0.06535
836	0.06673
838	0.06809
840	0.0696
842	0.06991
844	0.06967
846	0.06968
848	0.07083
850	0.07162
852	0.07113
854	0.07002
856	0.06896
858	0.06851
860	0.06819
862	0.06747
864	0.06618
866	0.06588
868	0.06553
870	0.06549
872	0.06421
874	0.06101
876	0.05977
878	0.05844
880	0.05638
882	0.05465
884	0.05257
886	0.0504
888	0.04852
890	0.04572
892	0.04394
894	0.04326
896	0.04193
898	0.04155
900	0.04004
902	0.03882
904	0.03759
906	0.03595
908	0.03506
910	0.03414
912	0.03363
914	0.03314
916	0.03162
918	0.02942
920	0.02818
922	0.02725
924	0.02538
926	0.02421
928	0.02279
930	0.02192
932	0.02107
934	0.02097
936	0.0198
938	0.01889
940	0.01864
942	0.01747
944	0.01686
946	0.01648
948	0.01585
950	0.01556
952	0.01539
954	0.01583
956	0.01673
958	0.01532
960	0.01571
962	0.01519
964	0.01463
966	0.01395
968	0.0136
970	0.01289
972	0.0123
974	0.01163
976	0.01052
978	0.00961
980	0.00967
982	0.00857
984	0.00889
986	0.00894
988	0.0094
990	0.00922
992	0.00962
994	0.01001
996	0.00957
998	0.00894
1000	0.00805
1002	0.00779
1004	0.00735
1006	0.00644
1008	0.00744
1010	0.01341
1012	0.02147
1014	0.02657
1016	0.02786
1018	0.02717
1020	0.02366
1022	0.0202
1024	0.01784
1026	0.01489
1028	0.01285
1030	0.01041
1032	0.00727
1034	0.00452
1036	0.00257
1038	0.00147
1040	9.23538E-4
1042	1.95362E-4
1044	-0.0013
1046	-0.0018
1048	-8.73166E-4
1050	-8.75342E-4
1052	-7.93518E-4
1054	-4.87694E-4
1056	-1.38871E-4
1058	-0.00169
1060	-0.00249
1062	-0.00127
1064	-7.91575E-4
1066	5.80844E-4
1068	6.02046E-4
1070	-1.90752E-4
1072	-6.4555E-4
1074	-2.22349E-4
1076	-6.47147E-4
1078	-7.02945E-4
1080	-0.00179
1082	-0.00232
1084	-0.00214
1086	-0.0021
1088	-0.00122
1090	-0.00129
1092	-0.00216
1094	-0.00195
1096	-0.00269
1098	-0.03565
1100	-0.49773
1102	-1.57583
1104	-2.83444
1106	-4.02836
1108	-5.08843
1110	-6.0587
1112	-6.92226
1114	-7.69678
1116	-8.36799
1118	-8.732
1120	-8.32825
1122	-7.4953
1124	-6.60499
1126	-5.76222
1128	-4.9921
1130	-4.2968
1132	-3.67663
1134	-3.1307
1136	-2.65346
1138	-2.23917
1140	-1.8838
1142	-1.58115
1144	-1.32457
1146	-1.1093
1148	-0.93024
1150	-0.78222
1152	-0.65868
1154	-0.55677
1156	-0.47265
1158	-0.40235
1160	-0.34505
1162	-0.29722
1164	-0.25701
1166	-0.22342
1168	-0.19554
1170	-0.17298
1172	-0.15423
1174	-0.13697
1176	-0.12046
1178	-0.10678
1180	-0.0949
1182	-0.08397
1184	-0.07524
1186	-0.0676
1188	-0.05971
1190	-0.05235
1192	-0.04517
1194	-0.03944
1196	-0.03573
1198	-0.03211
1200	-0.02845
1202	-0.02473
1204	-0.02142
1206	-0.01786
1208	-0.01543
1210	-0.01313
1212	-0.01063
1214	-0.00906
1216	-0.00738
1218	-0.00628
1220	-0.0057
1222	-0.00522
1224	-0.00414
1226	-0.00322
1228	-0.00323
1230	-0.00226
1232	-0.00132
1234	-9.05211E-4
1236	-7.06516E-4
