time	cp
2	-0.00125
4	-0.00132
6	-2.96726E-4
8	0.00108
10	9.61444E-4
12	4.28529E-4
14	-5.89386E-4
16	7.41699E-4
18	0.00148
20	0.0012
22	0.00204
24	0.00244
26	0.00224
28	0.00219
30	0.00253
32	0.00138
34	-6.07537E-4
36	-0.00192
38	-0.00204
40	-0.00275
42	-2.25198E-4
44	0.00491
46	0.0108
48	0.01721
50	0.02192
52	0.02661
54	0.02797
56	0.02948
58	0.03844
60	0.04645
62	0.04795
64	0.04194
66	0.03586
68	0.03148
70	0.03277
72	0.05143
74	0.08189
76	0.11905
78	0.15896
80	0.19919
82	0.23398
84	0.26011
86	0.27795
88	0.27729
90	0.26375
92	0.24206
94	0.21609
96	0.19091
98	0.16973
100	0.14614
102	0.12315
104	0.10624
106	0.09435
108	0.0846
110	0.07211
112	0.05832
114	0.04753
116	0.03962
118	0.03439
120	0.03053
122	0.02807
124	0.02514
126	0.02243
128	0.01963
130	0.01898
132	0.01818
134	0.01719
136	0.01656
138	0.01518
140	0.01369
142	0.01148
144	0.01134
146	0.01068
148	0.01036
150	0.00952
152	0.00939
154	0.00968
156	0.00854
158	0.00752
160	0.00801
162	0.00734
164	0.00724
166	0.00571
168	0.00489
170	0.0053
172	0.00528
174	0.00505
176	0.00652
178	0.00669
180	0.00619
182	0.00581
184	0.00529
186	0.00457
188	0.00424
190	0.00414
192	0.0033
194	0.0018
196	0.00119
198	0.00171
200	0.002
202	6.23744E-4
204	-6.34239E-4
206	-0.00187
208	-0.00118
210	-0.00111
212	-0.00115
214	-0.00188
216	-0.00144
218	-5.356E-4
220	2.91433E-4
222	5.28467E-4
224	0.00112
226	0.00129
228	0.00238
230	0.00254
232	7.75637E-4
234	-6.16329E-4
236	0.00358
238	0.00653
240	0.00709
242	0.00738
244	0.0088
246	0.01046
248	0.01022
250	0.00835
252	0.00609
254	0.00524
256	0.00355
258	0.00208
260	0.0013
262	-8.5915E-5
264	-5.53915E-4
266	-1.23915E-4
268	8.00085E-4
270	5.97085E-4
272	9.04085E-4
274	9.84085E-4
276	-3.31915E-4
278	-9.11915E-4
280	9.50085E-4
282	0.00195
284	0.00364
286	0.00565
288	0.00542
290	0.00671
292	0.01646
294	0.03643
296	0.0667
298	0.10109
300	0.13686
302	0.16926
304	0.19942
306	0.22708
308	0.25098
310	0.26736
312	0.26589
314	0.25369
316	0.23382
318	0.20985
320	0.18642
322	0.16458
324	0.14308
326	0.1246
328	0.10818
330	0.0936
332	0.07985
334	0.06953
336	0.05813
338	0.04466
340	0.0348
342	0.02839
344	0.02343
346	0.02028
348	0.01859
350	0.01697
352	0.01686
354	0.01629
356	0.01563
358	0.01548
360	0.01389
362	0.01204
364	0.01007
366	0.00979
368	0.00832
370	0.00715
372	0.00907
374	0.01052
376	0.01132
378	0.0103
380	0.00943
382	0.0081
384	0.00657
386	0.00584
388	0.005
390	0.00405
392	0.00276
394	0.00249
396	0.00134
398	5.2049E-4
400	8.99626E-4
402	0.00159
404	0.00151
406	8.73033E-4
408	2.69056E-4
410	-5.67407E-4
412	-3.29869E-4
414	-3.10331E-4
416	0.00143
418	0.00169
420	6.59282E-4
422	-1.26181E-4
424	-5.72643E-4
426	-9.45105E-4
428	6.34321E-5
430	-3.0103E-4
432	-7.96493E-4
434	1.19045E-4
436	6.34583E-4
438	8.0612E-4
440	6.01658E-4
442	0.00112
444	0.00149
446	6.62271E-4
448	0.00139
450	3.46233E-4
452	-0.00133
454	-0.00174
456	2.02491E-4
458	0.00162
460	0.00351
462	0.00555
464	0.00858
466	0.00994
468	0.011
470	0.01236
472	0.01468
474	0.01643
476	0.01653
478	0.01656
480	0.01654
482	0.01449
484	0.01201
486	0.00963
488	0.00958
490	0.00838
492	0.00759
494	0.00616
496	0.00538
498	0.00554
500	0.00576
502	0.00508
504	0.00428
506	0.00364
508	0.00288
510	0.00124
512	0.00128
514	3.58698E-4
516	1.90291E-4
518	-9.41157E-5
520	1.41478E-4
522	0.00157
524	0.00315
526	0.00124
528	-7.67053E-4
530	-0.00245
532	-0.0038
534	-0.00392
536	-0.00406
538	-0.00418
540	-0.00406
542	-0.00427
544	-0.00402
546	-0.00376
548	-0.00403
550	-0.0034
552	-0.00306
554	-0.00218
556	-0.00301
558	-0.00291
560	-0.00266
562	-0.00139
564	-0.00118
566	-0.00141
568	-0.00183
570	-1.09368E-4
572	0.00182
574	0.00171
576	-7.78853E-4
578	-0.00162
580	-0.00308
582	-0.00234
584	-0.00222
586	-0.00216
588	-0.00224
590	-0.00235
592	-0.00244
594	-0.00196
596	-0.00132
598	-0.00905
600	-0.02033
602	-0.02835
604	-0.0265
606	-0.01754
608	-0.01117
610	-0.00485
612	0.00429
614	0.01254
616	0.0175
618	0.02128
620	0.02411
622	0.02615
624	0.0279
626	0.02929
628	0.02972
630	0.02778
632	0.02637
634	0.02855
636	0.04051
638	0.06389
640	0.09445
642	0.13022
644	0.16452
646	0.19686
648	0.22602
650	0.25318
652	0.27623
654	0.28887
656	0.28541
658	0.26961
660	0.24638
662	0.22069
664	0.19446
666	0.17
668	0.14663
670	0.12634
672	0.11186
674	0.09886
676	0.08689
678	0.07525
680	0.06317
682	0.05318
684	0.04519
686	0.03723
688	0.03182
690	0.03103
692	0.02631
694	0.02185
696	0.02032
698	0.02052
700	0.0181
702	0.01589
704	0.01425
706	0.01176
708	0.00928
710	0.00796
712	0.00592
714	0.00424
716	0.00323
718	0.00342
720	0.00461
722	0.0054
724	0.00579
726	0.00773
728	0.01463
730	0.01662
732	0.01604
734	0.01554
736	0.0152
738	0.01388
740	0.01324
742	0.01313
744	0.01353
746	0.01449
748	0.01381
750	0.01266
752	0.01313
754	0.01292
756	0.01268
758	0.01241
760	0.01056
762	0.01009
764	0.00768
766	0.00573
768	0.00875
770	0.00924
772	0.00881
774	0.01081
776	0.01168
778	0.01169
780	0.01082
782	0.0093
784	0.00865
786	0.00747
788	0.00624
790	0.00651
792	0.00787
794	0.00858
796	0.0078
798	0.00919
800	0.01469
802	0.02094
804	0.02219
806	0.01928
808	0.01465
810	0.01125
812	0.0088
814	0.00567
816	0.00283
818	2.47307E-4
820	-0.00141
822	-0.00146
824	-0.00131
826	-0.00235
828	-0.00283
830	-0.00281
832	-0.00358
834	-0.00369
836	-0.00199
838	-0.00327
840	-0.00488
842	-0.00521
844	-0.0056
846	-0.00521
848	-0.0045
850	-0.00125
852	0.00265
854	0.00461
856	0.01052
858	0.01884
860	0.02338
862	0.02414
864	0.02346
866	0.02217
868	0.02138
870	0.02075
872	0.02166
874	0.02139
876	0.0204
878	0.01889
880	0.01586
882	0.01309
884	0.01023
886	0.00999
888	0.01031
890	0.01036
892	0.00874
894	0.00718
896	0.00599
898	0.00659
900	0.00672
902	0.00668
904	0.00701
906	0.00702
908	0.00664
910	0.00469
912	0.00429
914	0.00388
916	0.00421
918	0.00439
920	0.00471
922	0.00425
924	0.0034
926	0.00422
928	0.00398
930	0.00277
932	0.00197
934	4.18456E-4
936	-1.92893E-4
938	8.13759E-4
940	0.00215
942	0.00181
944	0.00152
946	0.00164
948	6.87015E-4
950	0.00144
952	0.00124
954	0.00156
956	4.51621E-4
958	-0.00475
960	-0.0091
962	-0.01092
964	-0.00958
966	-0.00611
968	-0.00451
970	-0.00414
972	-2.38686E-4
974	0.00607
976	0.00742
978	0.00684
980	0.01683
982	0.04243
984	0.07432
986	0.10797
988	0.14393
990	0.17911
992	0.21194
994	0.24042
996	0.26512
998	0.28517
1000	0.28744
1002	0.27387
1004	0.25284
1006	0.22857
1008	0.20536
1010	0.18166
1012	0.15987
1014	0.14047
1016	0.12211
1018	0.10577
1020	0.09364
1022	0.08163
1024	0.07202
1026	0.06602
1028	0.06057
1030	0.05422
1032	0.04746
1034	0.04329
1036	0.03977
1038	0.0382
1040	0.03593
1042	0.03342
1044	0.02988
1046	0.02608
1048	0.02365
1050	0.02172
1052	0.02012
1054	0.0193
1056	0.01812
1058	0.01609
1060	0.0145
1062	0.01278
1064	0.01172
1066	0.01073
1068	0.0094
1070	0.00748
1072	0.00486
1074	0.00484
1076	0.00597
1078	0.00711
1080	0.00726
1082	0.00753
1084	0.0073
1086	0.008
1088	0.00927
1090	0.00935
1092	0.00978
1094	0.00997
1096	0.01002
1098	0.01035
1100	0.00915
1102	0.00902
1104	0.01072
1106	0.01341
1108	0.01494
1110	0.01504
1112	0.0132
1114	0.01005
1116	0.00821
1118	0.00617
1120	0.00578
1122	0.005
1124	0.00481
1126	0.00605
1128	0.00484
1130	9.58527E-4
1132	-5.78516E-4
1134	-7.92841E-4
1136	-0.00176
1138	-0.00347
1140	-0.00468
1142	-0.00548
1144	-0.00573
1146	-0.00618
1148	-0.00516
1150	-0.0049
1152	-0.005
1154	-0.00547
1156	-0.00566
1158	-0.00598
1160	-0.0071
1162	-0.00663
1164	-0.00454
1166	-0.00311
1168	-0.0052
1170	-0.00298
1172	-0.00276
1174	-0.00344
1176	-0.0023
1178	-0.00212
1180	-0.00194
1182	-3.64346E-4
1184	4.39044E-4
1186	-5.17566E-4
1188	-0.00121
1190	-5.97864E-5
1192	-0.00106
1194	-0.00286
1196	-0.00439
1198	-0.00491
1200	-0.00376
1202	-0.00343
1204	-0.0022
1206	-0.00156
1208	-0.00105
1210	6.67113E-4
1212	0.00118
1214	0.0016
1216	0.00253
1218	0.00271
1220	0.00324
1222	0.00301
1224	0.00214
1226	0.00132
1228	0.00216
1230	0.00405
1232	0.00285
1234	0.00163
1236	0.00176
1238	0.00141
1240	5.91028E-4
1242	-7.34018E-4
1244	-0.00271
1246	-0.00229
1248	-0.00201
1250	-0.00204
1252	-0.00317
1254	-0.00371
1256	-0.00286
1258	-0.00236
1260	-0.00224
1262	-5.96108E-4
1264	-0.00111
1266	-0.00118
1268	-6.17904E-4
1270	-8.93836E-4
1272	-0.00126
1274	-1.907E-4
1276	7.95368E-4
1278	0.00214
1280	0.00349
1282	0.00429
1284	0.00635
1286	0.00941
1288	0.00901
1290	0.0086
1292	0.00865
1294	0.00918
1296	0.01025
1298	0.01026
1300	0.00904
1302	0.00847
1304	0.00699
1306	0.00622
1308	0.0032
1310	-1.58039E-4
1312	-0.00188
1314	-0.00163
1316	-0.0021
1318	-0.00331
1320	-0.00342
1322	-0.00299
1324	0.00465
1326	0.0279
1328	0.05996
1330	0.09703
1332	0.13552
1334	0.17135
1336	0.20301
1338	0.23169
1340	0.25701
1342	0.27509
1344	0.27716
1346	0.26662
1348	0.24774
1350	0.22521
1352	0.20262
1354	0.18051
1356	0.15843
1358	0.13916
1360	0.12113
1362	0.10491
1364	0.09218
1366	0.07999
1368	0.0695
1370	0.05987
1372	0.05235
1374	0.04743
1376	0.04216
1378	0.03666
1380	0.03308
1382	0.03044
1384	0.0281
1386	0.02443
1388	0.02133
1390	0.01969
1392	0.019
1394	0.01747
1396	0.01637
1398	0.015
1400	0.01479
1402	0.01485
1404	0.01323
1406	0.01189
1408	0.01102
1410	0.01044
1412	0.01137
1414	0.01125
1416	0.00953
1418	0.0088
1420	0.00791
1422	0.00647
1424	0.00597
1426	0.00714
1428	0.00716
1430	0.00745
1432	0.0065
1434	0.00579
1436	0.00574
1438	0.00395
1440	0.00336
1442	0.00302
1444	0.00239
1446	0.00182
1448	0.00203
1450	0.00207
1452	0.00214
1454	0.00217
1456	0.0019
1458	0.0014
1460	0.00172
1462	0.00146
1464	0.00172
1466	0.00162
1468	0.00236
1470	0.00266
1472	0.00216
1474	0.00248
1476	0.00254
1478	0.00246
1480	0.00252
1482	0.00276
1484	0.00276
1486	0.00256
1488	0.00129
1490	-3.31897E-4
1492	-0.0016
1494	-0.00253
1496	-0.00182
1498	-7.9022E-4
1500	-0.00116
1502	-8.82881E-4
1504	-0.00117
1506	-4.34542E-4
1508	7.50127E-4
1510	0.00154
1512	0.00229
1514	0.00233
1516	0.00169
1518	0.002
1520	0.00144
1522	0.00256
1524	0.00308
1526	0.00145
1528	0.00205
1530	0.00235
1532	0.00164
1534	0.00158
1536	0.00113
1538	7.89421E-4
1540	0.00145
1542	0.00254
1544	0.00365
1546	0.00397
1548	0.00396
1550	0.00379
1552	0.00266
1554	0.00269
1556	0.00263
1558	0.00296
1560	0.00348
1562	0.00372
1564	0.00307
1566	0.0028
1568	0.0027
1570	0.00121
1572	0.00154
1574	0.00158
1576	0.00275
1578	0.00504
1580	0.00523
1582	0.00457
1584	0.00583
1586	0.00849
1588	0.01042
1590	0.01191
1592	0.01121
1594	0.00981
1596	0.00886
1598	0.0084
1600	0.00812
1602	0.00811
1604	0.00852
1606	0.00856
1608	0.00757
1610	0.00663
1612	0.00671
1614	0.00671
1616	0.00593
1618	0.00567
1620	0.00367
1622	0.00241
1624	0.00325
1626	0.00495
1628	0.00732
1630	0.00682
1632	0.00249
1634	-0.00179
1636	-0.00328
1638	-0.00316
1640	-0.00173
1642	3.91187E-4
1644	0.00102
1646	0.00207
1648	0.00252
1650	0.00349
1652	0.00294
1654	0.00325
1656	0.00385
1658	0.00304
1660	0.00314
1662	0.00358
1664	0.0036
1666	0.0037
1668	0.01345
1670	0.04305
1672	0.0792
1674	0.11702
1676	0.15048
1678	0.17893
1680	0.20591
1682	0.23302
1684	0.25727
1686	0.27555
1688	0.27746
1690	0.26694
1692	0.24763
1694	0.2241
1696	0.19959
1698	0.17696
1700	0.15593
1702	0.13635
1704	0.11963
1706	0.10393
1708	0.08989
1710	0.07838
1712	0.06824
1714	0.05949
1716	0.05226
1718	0.04622
1720	0.04157
1722	0.03709
1724	0.0314
1726	0.02608
1728	0.02329
1730	0.02063
1732	0.01771
1734	0.01645
1736	0.01541
1738	0.01358
1740	0.012
1742	0.01094
1744	0.00965
1746	0.00801
1748	0.00576
1750	0.00527
1752	0.00495
1754	0.00463
1756	0.00376
1758	0.00382
1760	0.00368
1762	0.00397
1764	0.00338
1766	0.00319
1768	0.00225
1770	0.00279
1772	0.003
1774	0.0041
1776	0.0042
1778	0.00369
1780	0.00207
1782	-5.80409E-4
1784	-0.00274
1786	-0.00301
1788	-0.00391
1790	-0.00473
1792	-0.00512
1794	-0.00496
1796	-0.00456
1798	-0.00397
1800	-0.00439
1802	-0.00443
1804	-0.00364
1806	-0.00352
1808	-0.00353
1810	-0.00234
1812	-0.00161
1814	-0.00246
1816	-0.00331
1818	-0.00311
1820	-0.00253
1822	-0.00242
1824	-0.00139
1826	-8.63024E-5
1828	-4.62791E-4
1830	-0.00134
1832	-0.00107
1834	-0.00162
1836	-0.0016
1838	-8.62361E-5
1840	-2.25725E-4
1842	-0.00202
1844	-0.00209
1846	-0.00178
1848	-0.00121
1850	1.7983E-4
1852	0.00116
1854	0.00141
1856	0.00193
1858	0.00147
1860	-7.80615E-4
1862	7.0488E-4
1864	0.00263
1866	0.00292
1868	0.00343
1870	0.0041
1872	0.00414
1874	0.00426
1876	0.00447
1878	0.00463
1880	0.0048
1882	0.00443
1884	0.00328
1886	0.00289
1888	0.00148
1890	5.65909E-4
1892	3.28054E-4
1894	4.14199E-4
1896	0.00323
1898	0.00553
1900	0.00478
1902	0.00553
1904	0.00332
1906	0.00178
1908	-0.00158
1910	-0.00414
1912	-0.00546
1914	-0.00618
1916	-0.00576
1918	-0.00515
1920	-0.00435
1922	-0.0047
1924	-0.00492
1926	-0.00428
1928	-0.0045
1930	-0.00527
1932	-0.00612
1934	-0.00614
1936	-0.00479
1938	-0.00358
1940	-0.00413
1942	-0.00401
1944	-0.00379
1946	-0.00184
1948	-8.17992E-4
1950	-0.00134
1952	-0.00274
1954	-0.00422
1956	-0.0045
1958	-0.00472
1960	-0.004
1962	-0.00318
1964	-0.00221
1966	-0.00218
1968	-0.00348
1970	-0.00446
1972	-0.0055
1974	-0.00622
1976	-0.00598
1978	-0.00473
1980	-0.00203
1982	-2.95926E-4
1984	6.72974E-4
1986	0.00249
1988	0.00365
1990	0.00356
1992	0.00375
1994	0.00354
1996	0.0032
1998	0.00318
2000	0.00267
2002	0.00147
2004	0.00104
2006	3.643E-4
2008	-8.15125E-4
2010	-6.5955E-4
2012	0.0063
2014	0.02942
2016	0.06149
2018	0.09986
2020	0.13793
2022	0.17366
2024	0.20602
2026	0.23425
2028	0.25806
2030	0.27722
2032	0.2803
2034	0.26782
2036	0.24702
2038	0.22296
2040	0.19884
2042	0.17533
2044	0.15374
2046	0.13394
2048	0.11694
2050	0.10156
2052	0.08678
2054	0.07523
2056	0.06589
2058	0.05646
2060	0.04853
2062	0.04278
2064	0.03782
2066	0.03228
2068	0.02738
2070	0.0237
2072	0.02246
2074	0.02012
2076	0.01929
2078	0.01769
2080	0.01581
2082	0.01375
2084	0.01154
2086	0.00978
2088	0.00924
2090	0.00939
2092	0.00902
2094	0.0082
2096	0.00698
2098	0.00629
2100	0.00589
2102	0.00441
2104	0.00484
2106	0.00342
2108	0.00265
2110	0.00182
2112	0.00133
2114	0.00151
2116	0.00177
2118	0.00132
2120	0.00216
2122	0.00243
2124	0.00221
2126	0.00233
2128	0.00218
2130	9.92649E-4
2132	-4.81559E-4
2134	-0.00117
2136	-0.00123
2138	-8.70184E-4
2140	-0.00155
2142	-9.96601E-4
2144	-0.00102
2146	-9.02821E-4
2148	-3.6618E-4
2150	-0.00127
2152	-0.00221
2154	-0.00332
2156	-0.0039
2158	-0.00347
2160	-0.00316
2162	-0.00394
2164	-0.003
2166	-0.0023
2168	-0.00463
2170	-0.00918
2172	-0.01292
2174	-0.01374
2176	-0.01214
2178	-0.01154
2180	-0.01421
2182	-0.01198
2184	-0.00616
2186	-6.54186E-4
2188	0.00307
2190	0.00637
2192	0.01159
2194	0.01445
2196	0.01661
2198	0.01622
2200	0.01504
2202	0.01442
2204	0.0139
2206	0.01219
2208	0.01138
2210	0.00938
2212	0.00769
2214	0.00767
2216	0.0063
2218	0.00539
2220	0.00459
2222	0.00449
2224	0.00329
2226	0.00234
2228	0.00129
2230	7.35314E-4
2232	6.31373E-6
2234	-6.93686E-4
2236	-9.63686E-4
2238	-0.00172
2240	-0.00159
2242	7.98314E-4
2244	8.16314E-4
2246	-0.00403
2248	-0.00736
2250	-0.01094
2252	-0.01512
2254	-0.01367
2256	-0.01055
2258	-0.00812
2260	-0.0054
2262	-0.00316
2264	-0.00224
2266	-0.00144
2268	-1.94149E-4
2270	0.00127
2272	6.02443E-4
2274	8.89239E-4
2276	0.00149
2278	0.00154
2280	0.00101
2282	2.24234E-5
2284	3.01219E-4
2286	0.00157
2288	0.00167
2290	0.00165
2292	0.00308
2294	0.00199
2296	0.00137
2298	0.00268
2300	0.00187
2302	0.00158
2304	0.00214
2306	0.00162
2308	7.91218E-4
2310	6.45569E-4
2312	5.60919E-4
2314	9.52695E-5
2316	-3.83801E-5
2318	6.49703E-5
2320	0.00165
2322	0.00517
2324	0.00775
2326	0.00665
2328	0.00371
2330	8.23073E-4
2332	-0.00228
2334	-0.00447
2336	-0.00683
2338	-0.01013
2340	-0.01111
2342	-0.00942
2344	-0.00485
2346	-1.14781E-4
2348	0.00281
2350	0.00349
2352	0.00484
2354	0.00857
2356	0.01703
2358	0.04008
2360	0.0725
2362	0.10784
2364	0.14532
2366	0.18034
2368	0.21318
2370	0.24512
2372	0.27229
2374	0.29186
2376	0.29627
2378	0.28579
2380	0.2671
2382	0.24439
2384	0.22043
2386	0.19626
2388	0.17394
2390	0.15348
2392	0.13471
2394	0.11888
2396	0.10513
2398	0.09267
2400	0.08209
2402	0.0724
