          DH  INJV           Xt           Mt          XMt          NDH
     0.58104  10.0      0.00000      0.00000      0.00000      0.00000
     0.44694  10.0      0.00000      0.00000      0.00000      0.00000
     0.22500  10.0      0.00000      0.00000      0.00000      0.00000
     0.19666  10.0      0.00000      0.00000      0.00000      0.00000
     0.20521  10.0      0.00000      0.00000      0.00000      0.00000
     0.13035  10.0      0.00000      0.00000      0.00000      0.00000
     0.19649  10.0      0.00000      0.00000      0.00000      0.00000
     0.21701  10.0      0.00000      0.00000      0.00000      0.00000
     0.38870  10.0      0.00000      0.00000      0.00000      0.00000
     0.43917  10.0      0.00000      0.00000      0.00000      0.00000
        --           0.00000      0.00000 --
