          DH  INJV           Xt           Mt          XMt          NDH
     0.50249  10.0      0.00000      0.00000      0.00000      0.00000
     0.67259  10.0      0.00000      0.00000      0.00000      0.00000
     0.39213  10.0      0.00000      0.00000      0.00000      0.00000
     0.83575  10.0      0.00000      0.00000      0.00000      0.00000
     0.52393  10.0      0.00000      0.00000      0.00000      0.00000
     0.57546  10.0      0.00000      0.00000      0.00000      0.00000
     0.57533  10.0      0.00000      0.00000      0.00000      0.00000
     0.50531  10.0      0.00000      0.00000      0.00000      0.00000
     0.74301  10.0      0.00000      0.00000      0.00000      0.00000
     0.22322  10.0      0.00000      0.00000      0.00000      0.00000
        --           0.00000      0.00000 --
